"Price","PostedBy","UnCon","RERA","NoR","ToP","Size","RtM","RoN","Longitude","Latitude","NoS","NoP"
"1300","Dealer",0,1,3,"BHK","1803.801859",1,1,12.86,77.786,1,2
"245","Owner",0,0,2,"BHK","771.1677683",1,1,24.395822,78.989627,1,1
"1300","Dealer",0,0,3,"BHK","1733.333333",1,1,18.142137,74.572831,1,2
"360","Owner",0,0,3,"BHK","1000",1,1,24.692547,78.408129,3,2
"900","Owner",0,0,3,"BHK","1600",1,1,12.9077,77.6755,2,3
"290","Owner",0,0,3,"BHK","1329.665291",1,1,29.9055,75.2547,3,2
"258","Dealer",1,1,3,"BHK","999.2254067",0,1,28.38016,77.369936,3,3
"417","Dealer",0,0,2,"BHK","1158.333333",1,1,22.617564,88.427982,0,2
"200","Owner",0,0,1,"BHK","750.1875469",1,1,22.35962,73.187321,2,1
"785","Builder",1,1,3,"BHK","1043.189369",0,0,24.69028,78.41889,1,2
"650","Dealer",0,0,3,"BHK","1459.690097",1,1,22.43917,88.39583,1,2
"360","Dealer",0,0,2,"BHK","1150.159744",1,1,21.17,72.83,1,2
"4400","Dealer",1,1,3,"BHK","1889.872004",0,1,18.977995,72.850686,5,2
"3000","Dealer",0,0,2,"BHK","1268.0164",1,1,19.014858,72.8662,3,2
"500","Dealer",0,0,3,"BHK","1322.051824",1,1,22.312063,72.674296,0,3
"380","Owner",0,0,2,"BHK","950",1,1,25.362475,83.00909,0,2
"720","Dealer",0,0,2,"BHK","1219.925449",1,1,28.506454,77.409568,2,2
"880","Owner",0,0,4,"BHK","2500",1,1,22.30287,73.158703,3,3
"500","Owner",0,0,1,"BHK","675.037127",1,1,12.95619,77.70194,2,1
"560","Dealer",0,0,1,"BHK","1025.077796",1,1,18.96667,72.83333,1,1
"3000","Dealer",0,0,3,"BHK","2031.281739",1,1,28.59863,77.333939,5,2
"480","Dealer",0,0,2,"BHK","1260.173274",1,1,28.431862,77.351104,0,2
"390","Dealer",1,1,1,"BHK","560.0229753",0,1,19.30405,72.813559,0,0
"350","Owner",0,0,1,"BHK","750.1071582",1,1,18.6771,73.8966,2,0
"230","Dealer",0,0,2,"BHK","1200.417537",1,1,28.38016,77.369936,0,1
"1700","Dealer",0,1,3,"BHK","2058.11138",1,1,28.546788,77.378494,2,2
"730","Owner",0,0,3,"BHK","1300.089047",1,1,21.186804,79.105106,1,2
"1100","Dealer",1,0,5,"BHK","2869.814767",0,1,30.6665,76.8625,2,5
"958","Dealer",1,1,3,"BHK","903.5178723",0,0,20.742166,80.104602,2,2
"1600","Dealer",0,1,3,"BHK","1330.229465",1,1,19.239813,72.962722,2,2
"6900","Dealer",0,0,4,"BHK","2349.016137",1,1,19.0167,72.8167,9,3
"475","Owner",0,0,2,"BHK","827.0938534",1,1,28.494181,77.290609,0,1
"400","Dealer",0,1,2,"BHK","1212.121212",1,1,13.012767,77.756579,1,1
"1700","Dealer",0,1,3,"BHK","2069.8892",1,1,28.546788,77.378494,2,3
"450","Owner",0,0,2,"BHK","900",1,1,9.930471,76.271273,2,1
"240","Dealer",0,1,2,"BHK","792.0792079",1,1,26.900926,75.775927,1,2
"1300","Dealer",0,0,3,"BHK","2365.356623",1,1,18.52361,73.84778,2,2
"800","Owner",1,1,3,"BHK","1755.15577",0,1,25.611046,85.095322,3,3
"5200","Dealer",0,0,4,"BHK","2525.743151",1,1,19.227164,72.971621,5,3
"908","Dealer",1,1,3,"BHK","908",0,0,20.742166,80.104602,1,2
"590","Dealer",0,0,2,"BHK","1150.097466",1,1,18.475864,73.890009,2,1
"1100","Dealer",0,0,2,"BHK","1150.026137",1,1,24.69028,78.41889,2,2
"700","Dealer",0,0,2,"BHK","1148.105626",1,1,12.96991,77.59796,3,1
"447","Dealer",0,1,2,"BHK","1248.603352",1,1,30.662283,76.822397,1,1
"460","Owner",0,0,1,"BHK","600.0521785",1,1,18.496129,73.892902,1,0
"2300","Dealer",0,1,3,"BHK","1751.046821",1,1,12.975179,78.033559,6,2
"210","Owner",0,0,2,"BHK","750",1,1,12.87028,74.88056,0,1
"980","Dealer",0,0,2,"BHK","1087.077094",1,1,18.96,72.82,2,1
"780","Dealer",0,0,2,"BHK","1140.017539",1,1,18.566625,73.916906,1,1
"382","Owner",0,0,2,"BHK","760.5016922",1,1,22.54111,88.33778,1,2
"360","Owner",0,0,2,"BHK","1100.244499",1,1,20.229718,85.745032,1,1
"1300","Dealer",0,1,3,"BHK","1630.094044",1,1,18.558319,73.77588,2,2
"900","Dealer",0,0,2,"BHK","1050.052503",1,1,28.568846,77.324966,1,2
"650","Owner",0,1,3,"BHK","1527.973672",1,1,28.494868,77.410298,4,2
"3100","Dealer",0,1,3,"BHK","3486.671915",1,1,12.8682,77.5321,3,3
"689","Dealer",0,1,3,"BHK","1621.176471",1,1,28.5035,77.426447,2,2
"16000","Dealer",0,0,3,"BHK","3000.01875",1,1,24.48,78.42,10,2
"550","Owner",0,0,2,"BHK","1264.077224",1,1,18.55,75,1,1
"280","Owner",0,1,1,"BHK","1000",1,1,15.963927,73.998901,1,0
"180","Owner",0,0,1,"BHK","600",1,1,17.45,78.5,2,1
"840","Dealer",0,0,3,"BHK","1500",1,1,12.96991,77.59796,2,2
"201","Dealer",0,0,1,"BHK","626.5586035",1,1,18.96667,72.83333,1,0
"1400","Dealer",0,0,2,"BHK","850.0303582",1,1,19.1758,72.8643,2,2
"189","Owner",0,0,2,"BHK","1050",1,1,30.74,76.65,0,2
"493","Dealer",1,1,2,"BHK","966.8562463",0,0,13.03478,80.15586,0,2
"340","Owner",0,0,2,"BHK","1000",1,1,9.930471,76.271273,0,1
"250","Owner",0,0,2,"BHK","1099.868016",1,1,28.9927,77.6824,0,1
"450","Dealer",0,0,2,"BHK","1145.038168",1,1,30.06583,78.274812,1,1
"2300","Dealer",0,0,4,"BHK","3649.056005",1,1,28.522931,77.357078,5,4
"1400","Owner",0,0,3,"BHK","2235.350471",1,1,12.87028,74.88056,2,3
"840","Dealer",0,0,2,"BHK","1139.13751",1,1,24.69028,78.41889,1,1
"459","Dealer",0,0,3,"BHK","1434.375",1,1,22.1764,75.8193,1,2
"5200","Dealer",1,0,3,"BHK","3499.798089",0,1,13.02375,77.577852,6,3
"596","Dealer",1,0,3,"BHK","1084.030557",0,1,13.114624,80.188519,5,3
"320","Dealer",1,0,3,"BHK","1291.364003",0,1,26.91667,75.86667,0,2
"330","Dealer",0,0,3,"BHK","1620.029455",1,1,28.365512,77.346306,0,3
"1000","Dealer",1,1,4,"BHK","1961.168857",0,0,13.03478,80.15586,1,4
"437","Dealer",0,1,2,"BHK","472.8413763",1,0,19.2167,73.0833,1,2
"490","Dealer",1,1,2,"BHK","686.0823299",0,1,18.595456,73.946088,3,1
"800","Owner",0,0,2,"BHK","1115.137998",1,1,13.008071,77.651295,1,1
"315","Owner",0,0,2,"BHK","1012.861736",1,1,21.23994,72.85652,1,2
"420","Owner",0,0,2,"BHK","1170.242407",1,1,18.476532,73.820689,3,1
"1500","Dealer",1,1,2,"BHK","701.6559079",0,1,19.18,72.96333,2,2
"980","Dealer",0,0,2,"BHK","800",1,1,19.255098,72.9815265,3,2
"960","Dealer",0,0,2,"BHK","1166.039111",1,1,12.96991,77.59796,1,1
"2500","Dealer",0,1,4,"BHK","3499.930001",1,1,28.488415,77.285903,4,3
"990","Dealer",0,1,3,"BHK","1170.074459",1,1,24.69028,78.41889,3,3
"1200","Owner",1,1,3,"BHK","1849.853553",0,1,26.91868,75.750399,2,2
"400","Owner",0,0,2,"BHK","760.0228007",1,1,26.579119,74.840188,2,1
"5000","Dealer",0,1,4,"BHK","2799.865606",1,1,19.049214,73.072916,7,3
"2300","Dealer",1,1,4,"BHK","1854.240568",0,0,28.429614,77.481711,2,3
"280","Owner",0,0,1,"BHK","450.016072",1,1,21.049126,75.053944,1,1
"610","Owner",0,0,2,"BHK","1265.035255",1,1,13.033421,77.603954,4,1
"480","Dealer",0,0,2,"BHK","1444.912703",1,1,21.143354,72.770931,0,1
"689","Owner",1,0,3,"BHK","1927.811975",0,1,13.656939,79.437976,2,3
"418","Dealer",1,1,2,"BHK","493.3899906",0,0,18.5853,73.7413,1,1
"390","Owner",0,0,2,"BHK","900.0692361",1,1,28.57,77.32,0,2
"1200","Dealer",0,1,2,"BHK","1120.657452",1,1,24.69028,78.41889,2,1
"400","Owner",0,0,3,"BHK","1080.205239",1,1,28.66667,77.41667,0,2
"159","Owner",0,0,2,"BHK","994.3714822",1,1,22.261354,73.215533,0,2
"232","Dealer",1,1,2,"BHK","580.1450363",0,0,28.418638,76.945416,2,1
"1400","Owner",0,0,3,"BHK","1805.519732",1,1,12.87028,74.88056,3,3
"690","Dealer",0,0,2,"BHK","1085.07627",1,1,30.673846,76.877616,3,1
"125","Builder",1,1,2,"BHK","558.5344057",0,0,22.294094,73.233686,1,2
"716","Dealer",1,1,3,"BHK","1884.210526",0,0,26.781748,81.006714,3,3
"350","Owner",0,0,2,"BHK","1799.485861",1,1,23.261127,77.4034,0,2
"490","Dealer",0,0,2,"BHK","1050.150021",1,1,12.96991,77.59796,0,1
"650","Dealer",0,0,1,"BHK","685.0036885",1,1,18.556218,73.811303,2,1
"1200","Dealer",0,0,3,"BHK","1995.344197",1,1,28.429614,77.481711,2,2
"473","Dealer",0,0,2,"BHK","999.3661525",1,1,12.900422,80.159352,1,1
"650","Dealer",1,1,2,"BHK","1020.087884",0,1,18.5993,73.7625,3,2
"300","Owner",0,0,2,"BHK","850.0991782",1,1,23.165493,79.958838,1,2
"250","Owner",0,0,1,"BHK","633.0716637",1,1,19.700808,72.755547,1,1
"727","Dealer",0,1,3,"BHK","1622.405713",1,1,24.69028,78.41889,2,2
"210","Owner",0,0,1,"BHK","552.0504732",1,1,19.038586,73.180027,0,1
"680","Owner",0,0,2,"BHK","1383.801384",1,1,12.96991,77.59796,1,2
"439","Builder",1,0,3,"BHK","1272.463768",0,0,12.96991,77.59796,1,2
"580","Owner",0,0,3,"BHK","1780.233272",1,1,10.009277,76.361736,2,3
"1200","Dealer",0,0,3,"BHK","1577.079774",1,1,26.851,81.0011,1,2
"1000","Dealer",0,0,2,"BHK","950.0285009",1,1,24.69028,78.41889,1,2
"340","Dealer",0,0,2,"BHK","1137.504182",1,1,22.648322,88.4431525,1,2
"150","Owner",0,0,1,"BHK","679.9637353",1,1,21.765,72.13694,0,1
"150","Owner",0,0,2,"BHK","650.1950585",1,1,23.207449,77.438743,0,1
"1100","Dealer",1,1,3,"BHK","1975.574713",0,1,30.654128,76.732427,1,2
"1300","Dealer",0,1,4,"BHK","3119.75042",1,1,30.696627,76.693764,3,4
"700","Dealer",1,0,3,"BHK","2000",0,1,17.45,78.5,3,3
"505","Dealer",0,0,1,"BHK","670.0278625",1,1,19.009356,73.095809,4,0
"420","Dealer",NA,NA,2,"BHK","1065.178798",0,1,12.8458,77.6727,0,2
"5400","Dealer",NA,NA,4,"BHK","5655.042413",1,1,18.5511925,73.9499365,5,3
"5200","Dealer",NA,NA,5,"BHK","5267.423015",1,1,22.54111,88.33778,7,5
"750","Owner",1,1,2,"BHK","1380.198749",0,1,28.558047,77.392752,1,2
"540","Dealer",0,1,2,"BHK","1355.761988",1,1,28.522931,77.357078,3,1
"400","Owner",0,0,2,"BHK","1350.438893",1,1,21.765,72.13694,1,1
"180","Owner",0,0,2,"BHK","942.408377",1,1,22.1764,75.8193,3,2
"359","Dealer",1,1,2,"BHK","808.0126041",0,1,18.669919,73.853723,3,1
"450","Owner",0,1,3,"BHK","1300.202254",1,1,22.102094,82.150476,0,3
"500","Owner",1,0,3,"BHK","1485.001485",0,1,13.656939,79.437976,0,3
"220","Owner",1,0,2,"BHK","807.9324275",0,1,28.66667,77.41667,0,2
"680","Owner",0,0,2,"BHK","1147.098516",1,1,28.644114,77.338923,2,1
"590","Owner",0,0,2,"BHK","1290.1815",1,1,21,77,2,1
"760","Dealer",0,0,1,"BHK","490.0064475",1,1,12.97038,77.611368,2,1
"500","Owner",1,0,3,"BHK","1449.695564",0,1,28.832539,78.748605,0,2
"700","Owner",0,1,3,"BHK","1315.047905",1,1,28.567633,77.383124,4,2
"450","Dealer",1,1,2,"BHK","480.6151874",0,0,18.452663,73.93104,1,2
"520","Owner",0,0,2,"BHK","976.159189",1,1,40.9948233,-85.7661219,3,2
"730","Dealer",1,1,1,"BHK","450.0061645",0,1,19.1145,72.8712,1,1
"4200","Dealer",0,1,3,"BHK","1584.90566",1,1,18.996549,72.842967,5,3
"590","Dealer",0,1,2,"BHK","1080.190406",1,1,21.56128,74.21238,3,1
"795","Dealer",0,0,1,"BHK","630.0023774",1,1,19.255098,72.9815265,1,0
"620","Dealer",0,0,2,"BHK","1192.307692",1,1,26.265915,73.004593,3,2
"1300","Dealer",0,0,3,"BHK","2341.076895",1,1,30.662283,76.822397,2,2
"800","Owner",0,0,2,"BHK","1400.070004",1,1,13.23,77.7,1,1
"450","Owner",0,0,2,"BHK","1200",1,1,12.975,80.13472,2,2
"332","Dealer",0,1,1,"BHK","613.5649603",1,1,12.840956,77.659441,1,1
"160","Owner",0,0,2,"BHK","797.6071785",1,1,15.375415,75.129696,1,1
"2800","Dealer",1,0,3,"BHK","1765.781674",0,1,30.131866,77.296756,3,2
"263","Builder",1,1,1,"BHK","301.9171163",0,0,19.076057,73.097319,2,1
"750","Dealer",0,0,2,"BHK","693.0327111",1,1,19.024,73.103,1,1
"1400","Dealer",0,0,2,"BHK","1641.458553",1,1,28.576347,77.335084,2,1
"3000","Dealer",0,0,2,"BHK","1217.532468",1,1,19.1615,72.8731,3,1
"1400","Dealer",1,1,3,"BHK","1214.329083",0,0,19.222101,72.988231,2,3
"199","Owner",0,0,2,"BHK","582.3822066",1,1,27.189303,77.861226,0,1
"170","Builder",0,0,1,"BHK","700.1647446",1,0,26.979452,75.765051,1,1
"320","Owner",0,0,2,"BHK","968.8162277",1,1,15.152209,73.96873,1,2
"667","Dealer",0,0,3,"BHK","1905.714286",1,1,26.724219,88.326357,2,3
"640","Dealer",0,0,2,"BHK","1130.143034",1,1,18.452663,73.93104,1,1
"580","Owner",0,0,2,"BHK","1200.082764",1,1,13.11389,77.59833,1,1
"2600","Dealer",0,0,1,"BHK","550.0084617",1,1,18.96,72.82,3,0
"240","Dealer",0,0,2,"BHK","1045.296167",1,1,28.368269,77.37273,1,1
"510","Owner",0,0,3,"BHK","1350.277998",1,1,28.680366,77.364076,2,2
"335","Dealer",0,0,2,"BHK","883.2059056",1,1,28.579004,77.431173,2,1
"240","Owner",0,0,2,"BHK","1250",1,1,22.66667,75.75,1,1
"767","Dealer",0,1,3,"BHK","1648.398882",1,1,30.651192,76.755011,1,2
"1000","Dealer",1,0,2,"BHK","1017.19052",0,1,19.222101,72.988231,3,1
"850","Owner",0,0,3,"BHK","1859.956236",1,1,12.86561,80.085466,1,3
"200","Owner",0,0,1,"BHK","439.0779363",1,1,26.724219,88.326357,1,1
"630","Dealer",0,0,1,"BHK","550.0261917",1,1,24.69028,78.41889,2,1
"1100","Dealer",1,1,3,"BHK","1320.052802",0,1,18.5438,73.9438,4,2
"500","Dealer",1,1,3,"BHK","1680.107527",0,1,21.17,72.83,0,2
"240","Dealer",0,1,1,"BHK","400",1,1,19.076057,73.097319,2,0
"420","Owner",0,0,3,"BHK","1600",1,1,30.657375,76.853855,4,2
"485","Dealer",1,0,3,"BHK","1054.347826",0,1,22.5922,88.484911,4,2
"690","Dealer",0,1,4,"BHK","2400",1,1,31.261414,75.589997,1,3
"750","Dealer",0,0,2,"BHK","977.0713913",1,1,12.9077,77.6755,2,1
"2500","Dealer",0,0,3,"BHK","1150.0069",1,1,19.014858,72.8662,2,3
"1700","Dealer",1,1,3,"BHK","900.3760394",0,0,19.1615,72.8731,3,3
"1100","Dealer",0,1,3,"BHK","1654.135338",1,1,20.353795,85.82102,2,2
"1600","Dealer",0,0,3,"BHK","2202.643172",1,1,12.9958935,77.761394,4,2
"1300","Dealer",0,0,1,"BHK","489.1999699",1,1,19.1145,72.8712,2,0
"270","Owner",0,0,3,"BHK","1200",1,1,26.91667,75.86667,1,2
"950","Dealer",0,0,3,"BHK","1470.815916",1,1,18.52361,73.84778,1,3
"840","Dealer",0,1,2,"BHK","995.0248756",1,1,19.2836,72.8675,2,2
"320","Owner",0,0,3,"BHK","1450.589302",1,1,26.9358,75.7174,0,2
"750","Dealer",0,1,3,"BHK","1340.003573",1,1,28.5035,77.426447,1,3
"420","Owner",0,0,2,"BHK","889.8305085",1,1,13.10167,80.12833,2,2
"600","Owner",0,0,2,"BHK","1070.090958",1,1,12.581437,77.322174,3,1
"350","Dealer",0,1,2,"BHK","1150.180743",1,1,26.900926,75.775927,3,2
"260","Owner",0,0,1,"BHK","489.089541",1,1,19.402549,72.854418,3,0
"270","Owner",0,0,1,"BHK","450",1,1,28.644114,77.338923,2,1
"1800","Dealer",0,1,2,"BHK","1235.669664",1,1,20.07911,73.911636,3,2
"360","Owner",0,0,2,"BHK","1184.210526",1,1,26.850391,75.814198,0,1
"498","Dealer",0,0,2,"BHK","1200",1,1,12.9223,77.5532,2,1
"8100","Dealer",0,0,4,"BHK","4021.847071",1,1,28.440728,77.114195,9,3
"820","Owner",0,0,3,"BHK","1373.074347",1,1,12.963292,77.755187,3,2
"875","Dealer",1,1,2,"BHK","794.2992012",0,1,19.18,72.96333,2,2
"592","Owner",0,0,3,"BHK","1600",1,1,17.77987,83.21393,2,3
"1500","Dealer",0,1,3,"BHK","2485.089463",1,1,12.9958935,77.761394,2,3
"1100","Dealer",1,0,3,"BHK","2262.443439",0,1,12.88419,74.85526,1,2
"72","Owner",0,0,1,"BHK","349.5145631",1,1,24.395822,78.989627,4,0
"2500","Dealer",0,0,4,"BHK","3103.277061",1,1,28.552626,77.333948,8,3
"670","Dealer",1,1,3,"BHK","1404.02347",0,1,28.429614,77.481711,3,3
"576","Dealer",1,1,2,"BHK","1159.887233",0,1,28.493232,77.434566,3,2
"1600","Dealer",0,1,4,"BHK","2666.666667",1,0,28.480312,77.107771,4,4
"1500","Dealer",1,1,3,"BHK","1843.204719",0,1,12.928575,77.585721,2,3
"654","Dealer",1,0,3,"BHK","1635",0,1,26.191749,91.779056,4,3
"560","Dealer",0,0,3,"BHK","1500.133941",1,1,19.980678,79.297436,2,2
"850","Dealer",0,0,2,"BHK","1040.009788",1,1,22.54111,88.33778,4,2
"1500","Dealer",0,1,3,"BHK","2387.394557",1,1,28.542768,77.365736,2,2
"720","Dealer",0,0,3,"BHK","1255.01133",1,1,22.5922,88.484911,3,2
"320","Dealer",0,0,2,"BHK","770.156438",1,1,22.54111,88.33778,0,2
"560","Owner",0,0,3,"BHK","1600",1,1,15.439914,75.020405,1,3
"1200","Dealer",0,1,3,"BHK","2046.38472",1,1,28.47944,76.971432,1,2
"630","Dealer",0,1,2,"BHK","1546.391753",1,1,26.8626,75.7633,1,2
"870","Dealer",0,0,3,"BHK","1500",1,1,22.3,73.2,2,2
"700","Dealer",0,1,3,"BHK","1250.893495",1,1,28.527597,77.389374,1,2
"890","Dealer",0,0,3,"BHK","1560.035057",1,1,28.568096,77.390253,1,3
"447","Dealer",0,1,2,"BHK","1149.987137",1,1,28.576117,77.382136,1,1
"209","Dealer",0,0,2,"BHK","895.8422632",1,1,26.955346,75.734793,2,1
"976","Dealer",1,1,3,"BHK","2575.87754",0,1,26.832353,75.841749,1,3
"750","Dealer",0,0,2,"BHK","1100.029334",1,1,13.063752,77.605027,1,2
"400","Owner",0,1,2,"BHK","975.8477677",1,1,26.900926,75.775927,0,2
"432","Dealer",0,0,2,"BHK","996.3099631",1,1,12.9206,80.1372,2,1
"450","Owner",0,1,2,"BHK","873.1082654",1,1,13.11389,77.59833,1,2
"79","Dealer",0,0,3,"BHK","1583.166333",1,1,24.69028,78.41889,3,3
"1300","Owner",0,0,4,"BHK","2888.888889",1,1,9.930471,76.271273,3,3
"1000","Owner",0,0,3,"BHK","2349.62406",1,1,30.698017,76.679016,2,3
"420","Owner",0,0,2,"BHK","1080.246914",1,1,22.459169,88.364505,0,1
"500","Owner",0,0,3,"BHK","1200.192031",1,1,19.811319,72.76894,2,3
"2000","Owner",0,1,3,"BHK","2105.041575",1,1,28.55182,77.324137,3,3
"265","Owner",0,0,2,"BHK","750.0707614",1,1,28.673988,77.484937,5,2
"500","Owner",0,0,3,"BHK","1179.801793",1,1,13.11389,77.59833,2,2
"362","Dealer",0,1,2,"BHK","1064.392826",1,1,26.8626,75.7633,0,2
"350","Dealer",0,0,3,"BHK","1275.045537",1,1,26.86056,80.91583,1,2
"2300","Owner",0,0,2,"BHK","2316.680097",1,1,15.45056,73.80333,3,1
"200","Owner",0,1,1,"BHK","585.1375073",1,1,28.652011,77.482362,0,1
"620","Owner",0,0,2,"BHK","1220.232238",1,1,13.09873,77.83889,4,1
"187","Owner",0,1,1,"BHK","722.8449942",1,1,22.337395,73.225215,1,1
"650","Owner",0,0,2,"BHK","1109.783165",1,1,28.5216,77.3863,2,1
"1900","Dealer",0,0,2,"BHK","1007.583391",1,1,19.054325,72.884804,7,1
"352","Dealer",1,1,1,"BHK","391.4590747",0,1,19.2167,73.0833,1,1
"650","Owner",0,0,3,"BHK","1660.280971",1,1,28.506454,77.409568,2,2
"3400","Dealer",0,1,3,"BHK","1683.084996",1,1,19.078305,72.905931,4,3
"85","Owner",0,0,2,"BHK","700.1647446",1,1,26.6,75.95,2,1
"650","Dealer",0,0,2,"BHK","1391.267123",1,1,22.318485,73.162544,2,1
"419","Dealer",0,1,3,"BHK","1328.050713",1,1,26.900926,75.775927,2,2
"1000","Owner",0,0,3,"BHK","1700.102006",1,1,9.930471,76.271273,2,2
"960","Dealer",0,0,2,"BHK","989.9969063",1,1,19.18,72.96333,2,1
"618","Dealer",0,1,4,"BHK","2376.923077",1,0,21.241333,81.56801,2,4
"759","Dealer",1,1,2,"BHK","1084.285714",0,0,28.429614,77.481711,2,1
"8000","Dealer",0,1,4,"BHK","4350.190321",1,1,30.131866,77.296756,9,4
"454","Dealer",0,0,3,"BHK","1746.153846",1,1,29.974075,76.841097,5,2
"490","Owner",0,0,2,"BHK","1200.097967",1,1,30.799719,75.957396,0,2
"440","Dealer",0,0,3,"BHK","1333.333333",1,1,22.483471,88.417711,0,2
"500","Owner",0,0,2,"BHK","1000",1,1,12.96991,77.59796,2,2
"1600","Dealer",0,1,4,"BHK","2780.191138",1,1,28.558047,77.392752,3,4
"600","Owner",0,0,3,"BHK","1296.17628",1,1,22.605438,88.422084,1,2
"380","Owner",0,0,3,"BHK","1129.271917",1,1,12.7281,80.2014,2,3
"1200","Builder",1,1,2,"BHK","492.7929038",0,0,19.161955,72.839616,1,1
"2700","Dealer",0,1,3,"BHK","1040.983923",1,1,19.18,72.96333,5,2
"260","Dealer",0,0,3,"BHK","1172.755977",1,1,26.928785,75.828002,3,3
"700","Owner",0,0,2,"BHK","1255.155101",1,1,28.9196,76.8972,1,2
"620","Dealer",0,0,3,"BHK","1435.185185",1,1,22.5922,88.484911,2,3
"359","Dealer",0,1,3,"BHK","1349.116873",1,1,30.691832,76.656984,0,3
"525","Owner",0,0,2,"BHK","989.0730972",1,1,22.620289,88.43493,1,1
"280","Dealer",1,0,2,"BHK","800",0,1,22.498882,88.317556,2,1
"170","Owner",0,1,1,"BHK","333.6604514",1,1,25.426143,81.768024,0,1
"1000","Dealer",0,0,3,"BHK","2450.379809",1,1,28.5679,77.3679,3,3
"1400","Dealer",1,1,3,"BHK","2561.756633",0,1,30.654128,76.732427,2,3
"8700","Dealer",0,0,3,"BHK","1839.401243",1,1,24.69028,78.41889,10,3
"350","Dealer",0,0,3,"BHK","1772.151899",1,1,26.832353,75.841749,1,3
"640","Dealer",0,0,1,"BHK","549.9699235",1,1,18.142544,75.10617,2,0
"190","Owner",1,1,2,"BHK","849.3518105",0,1,29.005329,77.755632,2,2
"1000","Dealer",0,0,3,"BHK","1481.700993",1,1,12.961,80.2409,2,2
"280","Dealer",1,0,2,"BHK","1295.097132",0,1,16.609758,80.617778,2,1
"550","Owner",0,0,3,"BHK","1344.743276",1,1,12.919987,77.489265,1,3
"285","Dealer",0,1,1,"BHK","540.0795907",1,1,19.35269,72.864824,1,1
"675","Dealer",1,1,2,"BHK","822.2682422",0,0,28.25,77.07,5,1
"950","Dealer",0,1,3,"BHK","2120.062486",1,1,30.662283,76.822397,1,2
"810","Dealer",0,0,3,"BHK","1800",1,1,26.930121,75.790763,2,3
"530","Owner",1,0,2,"BHK","915.0552486",0,1,19.164548,73.527868,3,1
"780","Dealer",0,0,1,"BHK","680.0348736",1,1,24.69028,78.41889,2,0
"1500","Dealer",0,0,3,"BHK","2700.270027",1,1,25.177917,75.862208,2,3
"490","Owner",0,0,2,"BHK","1145.127366",1,1,13.11389,77.59833,2,2
"259","Dealer",1,1,2,"BHK","822.2222222",0,1,25.432245,81.773254,0,2
"1100","Dealer",0,0,2,"BHK","1063.11008",1,1,17.643384,75.918072,3,2
"1300","Dealer",0,0,3,"BHK","1540.832049",1,1,18.52361,73.84778,1,2
"620","Dealer",0,0,1,"BHK","225.0045364",1,1,28.5485585,77.251249,2,0
"1500","Dealer",0,0,3,"BHK","1973.684211",1,1,22.715073,75.879428,4,2
"450","Owner",0,0,2,"BHK","1220.173536",1,1,13.225128,79.108514,0,2
"920","Owner",0,0,3,"BHK","2136.553646",1,1,28.394375,77.357227,1,2
"1500","Dealer",0,1,3,"BHK","2246.181491",1,1,12.9958935,77.761394,2,2
"500","Owner",0,0,3,"BHK","1560.062402",1,1,30.662283,76.822397,2,3
"460","Owner",0,0,2,"BHK","1243.91563",1,1,12.327102,76.586441,3,2
"560","Dealer",0,1,4,"BHK","1995.012469",1,1,26.900926,75.775927,2,3
"1300","Dealer",0,1,3,"BHK","1295.207731",1,1,19.207913,73.013841,3,2
"430","Dealer",0,0,1,"BHK","630.03663",1,1,19.049989,73.077321,0,0
"110","Owner",0,0,1,"BHK","550",1,1,22.72781,75.963175,1,1
"14000","Dealer",0,0,4,"BHK","4000",1,1,19.1026,72.8243,10,4
"185","Dealer",0,0,3,"BHK","1050.539466",1,1,28.66667,77.41667,0,2
"12000","Dealer",0,0,4,"BHK","4299.996417",1,1,19.139348,72.820458,10,3
"1000","Dealer",0,1,2,"BHK","880.0492828",1,1,18.96667,72.83333,2,2
"1800","Dealer",1,0,3,"BHK","2337.662338",0,1,22.54111,88.33778,2,2
"490","Dealer",0,1,2,"BHK","1085.031001",1,1,28.494868,77.410298,1,1
"750","Dealer",0,0,2,"BHK","1180.173092",1,1,24.69028,78.41889,2,1
"1100","Dealer",0,0,3,"BHK","1465.494271",1,1,19.216097,72.821721,1,3
"290","Dealer",0,0,2,"BHK","906.25",1,1,22.54111,88.33778,1,2
"460","Dealer",1,1,2,"BHK","1120.038958",0,1,30.662283,76.822397,1,1
"160","Owner",0,0,2,"BHK","1080.351114",1,1,23.2257,72.51679,1,2
"306","Builder",1,1,1,"BHK","654.8255938",0,0,19.186352,73.046893,2,1
"400","Owner",0,0,2,"BHK","1345.89502",1,1,12.82,77.69,1,1
"930","Dealer",0,0,2,"BHK","1208.106002",1,1,18.510861,73.926175,1,1
"2200","Dealer",0,0,4,"BHK","3137.478608",1,1,28.488415,77.285903,3,4
"433","Owner",0,0,2,"BHK","1100.101626",1,1,17.7,83.25,1,2
"2600","Dealer",0,0,2,"BHK","1500.028847",1,1,28.606007,77.359111,4,2
"500","Owner",0,0,2,"BHK","1370.238421",1,1,12.995285,77.766797,0,2
"205","Owner",1,1,1,"BHK","600.117096",0,1,19.036377,73.299655,0,0
"415","Owner",1,0,2,"BHK","1068.211068",0,1,9.97833,76.28361,0,2
"4200","Dealer",1,1,4,"BHK","4678.102027",0,1,12.9155,77.5584,5,3
